# ###################################################################
#      2d Ising Model with Metropolis algorithm on square lattice    
# Run on NOTSET ( NOTSET ) by Karnavr on Thu Mar  3 17:31:05 2022
# L       = 10 (Lattice linear dimension, N=L*L)           
# seed    = 5342 (random number gener. seed)                 
# nsweeps = 10000 (No. of sweeps)                             
# beta    = 0.44                                             
# start   = 1 (0 cold, 1 hot, 2 old config)
-108 38
-84 40
-96 42
-104 54
-92 48
-136 60
-124 58
-120 54
-120 52
-112 46
-128 48
-112 28
-132 44
-132 56
-144 72
-128 44
-144 64
-128 70
-140 70
-104 46
-128 56
-128 56
-136 56
-116 58
-112 54
-124 46
-128 56
-116 34
-132 48
-120 62
-104 56
-124 44
-124 52
-120 54
-132 64
-132 64
-124 52
-112 46
-140 62
-144 70
-128 68
-136 78
-136 72
-140 74
-148 84
-140 84
-144 78
-144 84
-172 92
-168 92
-192 98
-200 100
-188 96
-184 96
-176 94
-184 96
-176 94
-200 100
-184 96
-184 96
-160 88
-160 88
-156 88
-160 88
-160 86
-164 88
-156 82
-144 80
-136 66
-144 70
-144 80
-148 80
-144 78
-172 86
-176 94
-176 94
-172 92
-140 84
-132 76
-160 86
-128 74
-168 90
-184 96
-168 84
-132 70
-140 80
-152 82
-152 86
-144 80
-160 88
-164 88
-168 90
-160 86
-168 90
-164 86
-192 98
-180 94
-168 92
-180 90
-176 90
-200 100
-200 100
-184 96
-180 94
-168 86
-180 94
-168 90
-168 92
-176 92
-168 92
-184 96
-180 88
-184 96
-156 88
-176 92
-180 94
-160 86
-160 88
-132 78
-132 70
-156 86
-164 88
-168 92
-140 78
-156 82
-172 92
-192 98
-184 96
-180 94
-168 92
-164 90
-164 88
-136 74
-144 82
-160 90
-192 98
-192 98
-164 88
-168 92
-144 78
-156 80
-116 64
-120 70
-124 72
-140 80
-156 82
-128 76
-104 62
-112 60
-128 74
-176 92
-160 86
-152 86
-176 94
-180 94
-192 98
-172 92
-172 88
-160 88
-180 94
-160 86
-164 86
-168 92
-148 84
-148 84
-136 80
-148 82
-152 86
-156 88
-164 90
-136 80
-160 88
-156 88
-172 92
-180 94
-172 92
-176 90
-160 86
-168 88
-156 84
-168 92
-184 96
-172 92
-172 90
-152 78
-140 70
-128 60
-100 38
-112 46
-92 56
-136 76
-144 82
-112 70
-140 82
-140 82
-152 80
-164 86
-140 78
-144 76
-144 76
-136 70
-132 74
-128 70
-116 54
-92 62
-100 44
-88 40
-136 66
-132 62
-120 48
-112 54
-116 54
-104 50
-112 50
-120 50
-108 38
-100 28
-100 32
-96 36
-88 40
-104 40
-124 42
-116 46
-128 52
-124 58
-112 66
-108 66
-124 78
-120 72
-152 84
-148 86
-136 78
-108 66
-160 86
-144 74
-128 70
-136 76
-160 88
-156 84
-140 78
-120 72
-112 54
-120 64
-124 72
-152 82
-140 80
-160 86
-148 80
-148 76
-172 88
-168 86
-180 94
-172 92
-192 98
-172 92
-168 90
-176 94
-184 94
-152 80
-144 80
-148 82
-152 82
-132 66
-124 64
-136 66
-144 64
-128 58
-128 64
-156 74
-156 82
-164 74
-172 80
-160 82
-168 86
-140 76
-124 64
-144 66
-132 68
-128 68
-116 66
-136 76
-144 80
-160 80
-160 74
-156 76
-160 90
-140 80
-148 82
-176 94
-180 92
-172 88
-168 88
-164 86
-168 88
-176 94
-176 94
-164 90
-160 84
-164 90
-160 90
-164 90
-144 84
-156 84
-156 88
-168 92
-172 90
-172 92
-132 74
-164 90
-160 90
-176 90
-168 90
-152 86
-132 74
-144 78
-160 84
-156 84
-140 74
-148 80
-156 86
-164 88
-180 94
-164 90
-168 90
-148 82
-156 84
-148 78
-144 78
-156 88
-152 82
-176 94
-164 90
-140 76
-136 80
-144 84
-144 82
-156 86
-160 84
-160 88
-136 78
-160 88
-176 94
-176 90
-164 90
-156 88
-132 72
-128 70
-116 64
-104 60
-124 66
-124 66
-144 78
-160 86
-160 88
-160 90
-168 88
-132 80
-144 80
-136 80
-136 76
-144 74
-152 80
-132 66
-132 72
-128 72
-164 88
-136 76
-100 62
-84 26
-96 44
-124 68
-124 62
-120 58
-132 66
-140 82
-120 66
-116 64
-128 70
-132 72
-124 70
-124 64
-124 70
-140 74
-136 72
-136 74
-180 92
-152 82
-144 80
-124 64
-112 56
-96 46
-112 36
-124 50
-112 48
-108 46
-112 34
-112 38
-140 58
-116 66
-136 70
-140 74
-144 78
-152 84
-148 84
-148 76
-160 86
-152 86
-148 84
-144 86
-160 82
-144 80
-140 80
-168 90
-172 90
-160 86
-172 92
-144 80
-152 80
-168 88
-160 86
-176 90
-168 92
-184 96
-176 94
-180 94
-180 94
-160 88
-144 86
-156 86
-172 92
-164 88
-176 94
-192 98
-164 90
-164 88
-160 86
-172 92
-180 94
-148 82
-152 86
-192 98
-168 90
-144 84
-152 86
-184 96
-172 90
-180 94
-160 84
-164 88
-136 78
-148 80
-152 74
-152 74
-140 82
-104 60
-84 44
-104 44
-96 56
-108 46
-120 50
-128 58
-120 66
-100 58
-100 50
-104 40
-92 44
-96 44
-124 66
-160 80
-156 78
-176 90
-164 88
-164 86
-156 78
-152 72
-148 76
-152 78
-156 74
-156 82
-156 84
-148 80
-144 78
-144 72
-152 76
-152 82
-128 68
-140 70
-144 68
-124 60
-140 72
-132 66
-168 90
-172 90
-172 92
-176 94
-168 90
-160 88
-144 84
-124 74
-116 76
-120 64
-120 64
-124 60
-140 72
-136 76
-148 76
-164 82
-156 80
-168 86
-168 90
-148 80
-156 82
-136 74
-148 82
-152 78
-124 72
-132 62
-128 60
-116 60
-96 60
-124 66
-152 70
-140 62
-148 70
-148 76
-152 82
-192 98
-172 90
-188 96
-164 88
-160 84
-168 92
-184 96
-192 98
-172 92
-180 92
-164 86
-172 86
-160 84
-144 80
-152 86
-152 84
-164 88
-180 94
-192 98
-172 92
-148 84
-176 94
-172 92
-164 86
-164 86
-160 88
-144 84
-128 72
-136 76
-132 82
-160 90
-192 98
-184 96
-176 94
-184 96
-164 90
-172 92
-152 84
-172 88
-180 94
-156 86
-164 86
-136 76
-164 88
-184 96
-172 92
-160 88
-144 80
-140 84
-168 86
-180 92
-192 98
-188 96
-168 92
-164 90
-160 88
-156 86
-136 80
-124 70
-108 68
-128 70
-116 50
-100 34
-100 38
-88 42
-92 56
-120 76
-112 54
-100 46
-112 30
-104 20
-96 12
-120 2
-76 18
-84 26
-92 54
-128 62
-124 56
-128 62
-144 70
-132 66
-124 64
-104 40
-112 60
-128 74
-128 76
-144 86
-164 90
-160 88
-128 78
-156 82
-152 80
-136 70
-156 84
-164 88
-184 96
-184 96
-184 96
-180 94
-180 94
-176 88
-176 94
-172 92
-176 94
-192 98
-164 90
-164 88
-156 88
-148 82
-136 70
-144 64
-124 62
-116 54
-128 64
-144 64
-144 76
-168 84
-164 88
-180 92
-172 88
-176 92
-168 88
-176 92
-172 92
-164 88
-168 90
-176 92
-180 94
-172 92
-164 90
-156 80
-156 76
-128 72
-132 80
-132 74
-136 76
-124 70
-128 72
-144 78
-128 52
-100 50
-104 48
-96 56
-92 62
-112 64
-136 82
-160 86
-136 78
-148 82
-156 86
-152 88
-144 80
-132 74
-164 88
-168 90
-192 98
-164 90
-168 90
-172 92
-140 78
-136 74
-132 78
-148 86
-160 86
-152 86
-152 88
-140 82
-160 88
-148 84
-124 74
-132 74
-120 74
-140 78
-144 80
-180 94
-180 94
-180 94
-160 86
-160 88
-180 94
-152 86
-144 80
-152 80
-168 86
-176 92
-160 84
-152 84
-184 96
-156 88
-176 90
-144 76
-120 56
-128 54
-136 60
-120 56
-132 64
-124 64
-132 60
-144 70
-148 78
-180 92
-160 88
-184 94
-144 82
-168 92
-152 88
-152 86
-156 86
-156 88
-168 90
-164 90
-148 82
-136 76
-164 88
-140 80
-148 80
-164 88
-180 94
-168 88
-184 96
-176 92
-172 92
-180 94
-184 96
-180 94
-168 88
-176 94
-136 80
-164 90
-136 76
-148 84
-160 88
-180 94
-168 90
-156 82
-164 90
-152 84
-160 86
-120 74
-148 84
-168 90
-160 88
-164 90
-136 76
-120 74
-124 66
-136 58
-136 64
-152 76
-156 82
-152 86
-184 96
-184 96
-188 96
-168 92
-180 94
-164 90
-132 80
-156 84
-172 86
-144 76
-140 68
-152 80
-180 92
-184 94
-180 94
-156 84
-172 90
-184 96
-184 94
-176 90
-168 88
-160 88
-164 86
-184 96
-144 84
-160 88
-172 90
-172 88
-160 84
-180 90
-176 92
-168 90
-160 88
-160 88
-128 76
-120 72
-132 72
-148 78
-168 86
-168 88
-180 94
-184 96
-176 94
-184 96
-168 90
-180 94
-176 94
-152 88
-176 94
-176 92
-200 100
-176 94
-176 94
-188 96
-176 90
-184 96
-168 90
-176 90
-168 90
-176 94
-184 96
-188 96
-160 88
-156 86
-160 86
-160 88
-172 90
-172 92
-164 90
-152 82
-164 88
-172 88
-184 96
-168 92
-172 92
-176 94
-156 84
-136 80
-124 76
-156 88
-180 94
-172 92
-168 90
-172 92
-144 86
-140 70
-132 64
-128 60
-144 76
-152 70
-144 68
-124 64
-132 66
-140 84
-172 92
-192 98
-180 94
-176 92
-164 90
-172 92
-176 92
-160 88
-152 86
-172 92
-136 70
-136 64
-128 66
-128 78
-120 72
-140 68
-168 90
-160 82
-128 74
-120 56
-124 62
-160 82
-164 88
-148 78
-148 78
-148 82
-172 88
-176 88
-164 84
-144 82
-120 76
-160 88
-168 92
-164 90
-160 88
-192 98
-160 88
-168 90
-160 90
-168 92
-164 84
-172 90
-164 88
-144 80
-160 88
-172 92
-152 86
-164 90
-148 78
-140 74
-124 52
-112 54
-140 64
-120 48
-116 38
-116 38
-108 40
-112 50
-120 54
-100 56
-128 62
-120 52
-120 58
-140 64
-144 74
-172 92
-152 86
-164 86
-164 86
-168 90
-180 92
-168 90
-184 96
-176 94
-188 96
-192 98
-200 100
-192 98
-176 90
-172 88
-152 80
-152 78
-168 76
-168 80
-160 76
-148 80
-140 74
-168 88
-180 92
-164 90
-168 88
-164 88
-164 86
-156 82
-156 88
-152 84
-148 78
-136 72
-128 62
-128 56
-128 58
-132 54
-140 68
-144 70
-128 58
-152 64
-136 54
-156 76
-136 78
-152 78
-160 86
-184 96
-172 92
-176 92
-172 90
-160 88
-160 88
-176 94
-176 90
-144 84
-148 82
-148 78
-148 80
-148 80
-140 72
-136 76
-108 68
-116 66
-124 64
-140 68
-168 84
-148 76
-136 78
-184 96
-164 90
-172 90
-172 92
-136 84
-128 76
-128 76
-140 82
-124 72
-156 88
-168 92
-176 92
-188 96
-168 90
-160 88
-164 90
-168 92
-172 90
-176 92
-180 94
-160 88
-176 94
-152 88
-136 80
-120 62
-120 68
-136 76
-168 90
-180 94
-168 92
-152 84
-156 86
-152 86
-164 90
-148 84
-184 96
-192 98
-176 94
-172 92
-164 90
-168 90
-188 96
-172 92
-172 90
-164 86
-168 84
-164 82
-168 90
-160 86
-180 90
-160 88
-180 94
-168 92
-152 86
-152 84
-156 86
-132 74
-132 78
-136 78
-132 80
-152 86
-164 88
-144 80
-148 84
-164 86
-176 94
-184 94
-176 94
-156 86
-160 86
-160 86
-184 96
-160 88
-164 86
-164 90
-180 94
-144 80
-144 74
-164 88
-172 92
-152 80
-148 84
-176 94
-192 98
-172 92
-176 92
-164 90
-168 92
-148 84
-148 82
-164 86
-140 80
-160 84
-140 82
-144 82
-172 92
-164 90
-136 80
-148 80
-136 78
-156 82
-172 90
-168 92
-184 96
-184 96
-184 96
-152 86
-168 92
-160 86
-184 96
-176 94
-176 94
-124 76
-108 66
-124 74
-112 68
-124 66
-160 84
-180 94
-192 98
-164 88
-136 82
-156 82
-144 78
-132 66
-132 78
-144 76
-136 70
-152 72
-136 66
-128 66
-132 68
-140 78
-116 68
-144 70
-136 66
-108 56
-140 80
-124 66
-148 78
-120 72
-124 72
-152 82
-128 72
-120 72
-112 68
-136 74
-144 74
-156 80
-152 76
-136 68
-144 74
-136 66
-144 76
-124 70
-136 76
-156 88
-148 86
-140 82
-156 82
-176 92
-180 94
-164 90
-180 92
-192 98
-188 96
-172 92
-180 94
-156 82
-152 80
-140 70
-148 76
-136 76
-116 64
-96 52
-132 66
-136 72
-144 76
-168 92
-140 82
-144 84
-148 84
-148 78
-120 62
-112 70
-156 86
-144 80
-168 92
-176 94
-180 94
-168 90
-152 78
-180 92
-192 98
-176 92
-176 94
-184 94
-164 88
-140 78
-144 80
-140 76
-120 70
-116 76
-128 78
-144 86
-144 84
-124 78
-148 84
-164 90
-148 82
-148 84
-120 74
-140 82
-148 84
-140 84
-140 84
-156 84
-172 86
-168 90
-164 88
-180 94
-176 94
-184 96
-172 92
-164 90
-172 92
-192 98
-192 98
-160 90
-164 90
-148 78
-164 88
-148 86
-164 90
-168 90
-172 92
-156 88
-172 90
-148 82
-176 92
-152 86
-152 86
-168 90
-172 90
-156 88
-144 84
-168 90
-168 86
-152 84
-156 88
-164 90
-176 92
-176 94
-176 92
-168 90
-160 88
-172 92
-156 88
-164 86
-172 92
-168 88
-168 92
-144 82
-128 76
-108 50
-104 48
-112 52
-144 62
-136 62
-144 68
-124 72
-140 78
-180 94
-180 94
-164 90
-168 92
-184 96
-184 96
-188 96
-164 90
-176 94
-160 88
-160 84
-176 90
-156 80
-156 82
-156 86
-172 90
-168 90
-176 94
-164 88
-164 90
-164 90
-184 96
-156 86
-148 84
-148 84
-136 76
-164 88
-144 78
-156 78
-136 80
-112 68
-144 72
-160 82
-172 88
-144 78
-160 76
-140 80
-128 68
-112 66
-132 76
-160 86
-168 90
-176 92
-192 98
-164 90
-152 82
-148 86
-172 92
-180 94
-176 92
-164 90
-156 86
-164 88
-152 84
-132 78
-168 90
-184 94
-172 90
-144 80
-160 88
-172 90
-188 96
-168 90
-164 86
-152 84
-140 80
-136 76
-148 76
-116 60
-136 68
-132 58
-132 56
-132 64
-116 62
-128 48
-140 48
-124 54
-96 36
-120 54
-108 50
-108 44
-80 32
-112 58
-148 80
-148 76
-140 80
-104 60
-132 74
-132 78
-148 78
-148 78
-164 88
-172 92
-184 96
-192 98
-184 96
-156 88
-156 86
-148 86
-152 88
-192 98
-184 96
-192 98
-160 88
-172 92
-176 94
-160 88
-152 84
-164 90
-152 88
-164 90
-184 96
-192 98
-156 86
-148 80
-160 78
-172 86
-184 96
-184 96
-172 90
-192 98
-184 96
-184 96
-188 96
-184 96
-180 94
-192 98
-180 94
-172 88
-164 78
-168 88
-132 74
-160 84
-176 92
-184 96
-168 90
-172 92
-176 92
-172 92
-184 96
-168 92
-188 96
-184 96
-144 80
-124 60
-120 60
-124 64
-120 68
-128 72
-120 62
-132 78
-168 90
-176 92
-156 86
-176 90
-140 76
-152 86
-164 90
-168 92
-156 86
-152 86
-140 80
-132 78
-104 64
-144 76
-160 80
-160 80
-164 86
-184 94
-176 94
-180 94
-152 82
-160 88
-164 90
-172 92
-172 92
-152 84
-172 92
-184 96
-180 94
-192 98
-168 90
-148 78
-136 72
-148 74
-164 74
-168 86
-172 90
-176 92
-152 86
-148 84
-168 90
-184 94
-184 96
-168 92
-172 88
-148 82
-116 70
-160 82
-148 68
-116 62
-136 70
-140 68
-136 70
-156 78
-140 82
-152 82
-160 88
-160 86
-152 80
-116 70
-116 68
-136 68
-152 84
-156 82
-140 72
-128 64
-136 70
-148 74
-112 62
-88 48
-92 46
-104 46
-120 42
-104 48
-84 28
-100 18
-100 -16
-96 -12
-108 -16
-116 -28
-132 -34
-116 -38
-104 -50
-116 -58
-116 -48
-120 -56
-124 -48
-132 -48
-132 -60
-124 -48
-104 -36
-112 -42
-124 -44
-144 -62
-144 -62
-164 -74
-140 -62
-164 -70
-132 -80
-176 -94
-168 -92
-160 -84
-148 -82
-144 -84
-152 -78
-168 -90
-192 -98
-172 -92
-152 -84
-176 -92
-172 -92
-172 -92
-152 -86
-172 -92
-168 -90
-148 -82
-136 -72
-144 -80
-168 -90
-168 -86
-148 -80
-172 -90
-156 -88
-192 -98
-164 -88
-140 -74
-148 -70
-132 -68
-152 -78
-136 -74
-132 -76
-96 -58
-80 -54
-108 -60
-112 -62
-164 -84
-136 -74
-164 -84
-188 -96
-176 -94
-176 -94
-152 -86
-152 -82
-168 -92
-160 -88
-172 -86
-144 -72
-140 -66
-140 -64
-112 -48
-132 -52
-108 -58
-104 -56
-120 -40
-116 -58
-108 -56
-96 -48
-84 -40
-100 -56
-92 -38
-120 -48
-96 -48
-124 -68
-128 -62
-140 -76
-148 -84
-160 -88
-160 -88
-140 -78
-144 -80
-144 -78
-140 -80
-136 -74
-140 -62
-136 -74
-136 -78
-140 -80
-172 -92
-172 -90
-140 -84
-176 -94
-152 -86
-164 -90
-168 -90
-148 -82
-168 -92
-176 -94
-192 -98
-192 -98
-176 -94
-168 -90
-176 -94
-192 -98
-192 -98
-188 -96
-184 -96
-184 -96
-176 -94
-160 -88
-128 -64
-132 -74
-152 -82
-124 -74
-172 -90
-164 -90
-164 -90
-172 -92
-176 -94
-184 -92
-184 -94
-176 -92
-176 -94
-160 -90
-176 -94
-164 -90
-176 -94
-160 -86
-156 -88
-152 -86
-184 -96
-176 -94
-160 -84
-160 -84
-156 -86
-152 -84
-136 -82
-148 -80
-156 -84
-180 -94
-184 -96
-176 -94
-184 -96
-168 -90
-160 -86
-152 -84
-152 -88
-168 -92
-160 -88
-156 -88
-168 -90
-184 -94
-152 -88
-156 -86
-148 -84
-140 -82
-144 -80
-160 -88
-164 -88
-176 -94
-180 -94
-164 -90
-164 -90
-176 -94
-200 -100
-200 -100
-164 -90
-144 -74
-132 -68
-160 -84
-164 -88
-136 -80
-136 -78
-152 -84
-180 -94
-160 -88
-184 -96
-200 -100
-176 -92
-168 -86
-140 -70
-128 -52
-124 -34
-116 -30
-112 -44
-108 -30
-128 -36
-116 -44
-108 -40
-124 -42
-128 -48
-136 -60
-140 -64
-116 -62
-100 -52
-80 -38
-96 -48
-96 -62
-112 -54
-116 -44
-160 -82
-140 -78
-136 -78
-140 -78
-148 -82
-132 -74
-140 -72
-132 -74
-148 -84
-160 -88
-160 -88
-136 -80
-140 -82
-168 -90
-176 -94
-152 -88
-168 -90
-140 -82
-148 -80
-172 -92
-160 -88
-152 -82
-168 -86
-160 -80
-180 -94
-188 -96
-200 -100
-184 -96
-152 -82
-156 -88
-152 -84
-160 -88
-180 -94
-124 -74
-116 -62
-124 -56
-132 -54
-116 -56
-108 -56
-140 -62
-156 -74
-132 -66
-128 -52
-120 -46
-120 -36
-120 -48
-124 -52
-128 -58
-120 -66
-148 -74
-132 -64
-136 -72
-152 -86
-176 -94
-192 -98
-184 -96
-192 -98
-180 -94
-176 -92
-168 -90
-152 -78
-152 -86
-188 -96
-192 -98
-180 -92
-156 -80
-160 -90
-124 -76
-104 -62
-116 -68
-128 -66
-140 -72
-160 -88
-160 -88
-176 -94
-168 -90
-148 -80
-148 -82
-164 -90
-168 -88
-156 -84
-136 -70
-120 -68
-128 -70
-132 -80
-152 -88
-160 -90
-164 -90
-176 -94
-192 -98
-176 -92
-176 -92
-180 -94
-160 -86
-164 -84
-156 -88
-192 -98
-184 -94
-184 -96
-168 -92
-152 -86
-164 -88
-156 -86
-164 -90
-144 -80
-144 -84
-144 -86
-140 -74
-156 -80
-160 -86
-164 -90
-184 -94
-152 -86
-192 -98
-180 -94
-200 -100
-172 -92
-164 -88
-180 -94
-180 -94
-176 -94
-164 -90
-172 -90
-172 -92
-172 -90
-160 -88
-184 -96
-164 -90
-184 -94
-168 -88
-172 -92
-156 -86
-160 -90
-168 -92
-180 -94
-160 -90
-160 -86
-132 -72
-160 -84
-152 -86
-140 -76
-132 -72
-120 -62
-140 -74
-168 -84
-164 -84
-168 -88
-172 -92
-168 -92
-172 -92
-172 -90
-144 -78
-156 -88
-148 -84
-160 -88
-160 -88
-184 -96
-188 -96
-160 -86
-164 -90
-160 -90
-164 -90
-156 -82
-144 -80
-148 -76
-148 -78
-156 -86
-164 -88
-200 -100
-200 -100
-200 -100
-192 -98
-176 -94
-164 -90
-192 -98
-176 -94
-176 -94
-168 -92
-160 -86
-176 -92
-144 -82
-192 -98
-160 -88
-156 -88
-192 -98
-176 -94
-164 -90
-164 -86
-152 -86
-172 -90
-164 -88
-152 -84
-148 -82
-128 -76
-148 -74
-144 -76
-140 -66
-136 -66
-140 -52
-152 -60
-132 -58
-128 -56
-120 -60
-156 -72
-148 -68
-152 -74
-128 -68
-128 -70
-148 -74
-128 -62
-144 -72
-144 -62
-140 -62
-124 -58
-124 -70
-124 -68
-148 -84
-128 -74
-116 -62
-112 -60
-108 -60
-128 -64
-108 -52
-128 -64
-120 -56
-120 -64
-132 -70
-136 -74
-124 -58
-128 -60
-144 -46
-144 -56
-140 -56
-136 -54
-156 -58
-136 -48
-116 -50
-116 -46
-128 -58
-104 -58
-140 -82
-120 -74
-164 -86
-160 -86
-176 -94
-176 -94
-172 -92
-168 -92
-184 -96
-176 -94
-172 -92
-168 -92
-176 -92
-176 -92
-188 -96
-176 -92
-156 -82
-160 -88
-176 -92
-168 -92
-156 -86
-148 -80
-140 -76
-116 -70
-120 -66
-160 -88
-168 -88
-164 -90
-168 -90
-148 -84
-148 -76
-156 -86
-152 -86
-152 -80
-120 -74
-176 -92
-144 -82
-184 -96
-192 -98
-176 -90
-164 -90
-152 -84
-176 -92
-176 -94
-172 -90
-172 -92
-164 -90
-172 -92
-192 -98
-184 -96
-184 -96
-168 -90
-168 -92
-156 -88
-140 -84
-132 -74
-116 -74
-156 -82
-160 -84
-148 -82
-144 -76
-140 -80
-132 -64
-120 -54
-140 -62
-140 -54
-132 -44
-136 -42
-116 -44
-116 -44
-136 -56
-132 -58
-136 -36
-128 -44
-140 -48
-136 -62
-124 -66
-112 -40
-112 -30
-100 -22
-120 -32
-120 -28
-104 -32
-124 -24
-104 -28
-108 -34
-116 -34
-104 -32
-104 -30
-112 -26
-88 -38
-112 -28
-132 -42
-116 -46
-116 -40
-104 -28
-128 -48
-136 -46
-148 -64
-148 -70
-140 -72
-140 -76
-136 -78
-164 -90
-156 -88
-144 -78
-156 -78
-156 -84
-160 -80
-136 -68
-112 -56
-144 -68
-124 -56
-128 -66
-136 -66
-128 -74
-132 -70
-144 -70
-156 -82
-156 -86
-172 -92
-112 -72
-144 -86
-136 -80
-128 -74
-156 -86
-180 -94
-180 -94
-164 -90
-124 -66
-140 -74
-124 -62
-128 -68
-124 -66
-152 -88
-132 -80
-144 -80
-140 -82
-200 -100
-192 -98
-152 -84
-152 -82
-140 -70
-176 -90
-156 -88
-164 -90
-152 -88
-180 -94
-180 -92
-176 -94
-172 -92
-164 -90
-156 -82
-172 -92
-144 -84
-172 -92
-160 -88
-184 -94
-156 -86
-152 -74
-152 -78
-160 -88
-176 -94
-164 -90
-144 -78
-156 -84
-168 -88
-168 -82
-152 -80
-152 -72
-140 -78
-140 -74
-148 -76
-160 -84
-164 -88
-176 -92
-172 -90
-164 -90
-152 -84
-152 -78
-144 -84
-148 -86
-168 -92
-144 -82
-156 -86
-180 -92
-152 -86
-156 -84
-152 -84
-168 -90
-160 -86
-164 -90
-168 -90
-172 -92
-176 -94
-184 -96
-176 -94
-192 -98
-184 -96
-168 -90
-140 -78
-144 -82
-152 -86
-152 -84
-144 -78
-116 -70
-152 -84
-176 -94
-200 -100
-184 -96
-184 -96
-156 -86
-124 -72
-148 -80
-128 -70
-112 -72
-152 -80
-156 -74
-128 -62
-140 -70
-156 -78
-164 -88
-160 -84
-160 -84
-136 -78
-136 -76
-132 -76
-140 -80
-156 -86
-140 -78
-156 -86
-124 -78
-132 -76
-112 -68
-100 -64
-120 -72
-132 -74
-140 -70
-148 -66
-152 -78
-128 -74
-144 -78
-168 -92
-160 -88
-172 -92
-192 -98
-180 -94
-160 -90
-164 -90
-160 -90
-168 -92
-176 -92
-176 -94
-172 -88
-180 -94
-180 -94
-172 -92
-176 -94
-168 -92
-152 -84
-168 -92
-180 -94
-172 -88
-164 -88
-180 -92
-192 -98
-184 -96
-144 -84
-156 -88
-192 -98
-176 -92
-176 -94
-184 -96
-172 -92
-144 -84
-148 -82
-164 -90
-164 -90
-160 -88
-160 -88
-176 -92
-172 -90
-148 -84
-140 -82
-152 -86
-152 -88
-168 -90
-184 -96
-148 -86
-160 -88
-156 -88
-168 -88
-176 -94
-136 -74
-124 -70
-144 -82
-152 -86
-136 -78
-136 -80
-140 -76
-148 -76
-148 -80
-136 -82
-144 -76
-128 -74
-140 -80
-156 -84
-172 -92
-164 -84
-152 -84
-152 -82
-156 -80
-152 -78
-152 -84
-140 -80
-160 -84
-180 -94
-184 -96
-184 -96
-184 -96
-192 -98
-192 -98
-184 -96
-172 -92
-172 -92
-192 -98
-192 -98
-200 -100
-184 -96
-176 -94
-148 -84
-148 -84
-168 -90
-136 -78
-176 -90
-148 -80
-136 -70
-140 -76
-136 -82
-136 -74
-148 -80
-144 -66
-152 -62
-148 -68
-148 -70
-128 -72
-132 -68
-124 -66
-108 -64
-128 -56
-116 -60
-100 -46
-108 -48
-100 -40
-104 -40
-84 -26
-76 -18
-76 -16
-84 -30
-92 -16
-104 -18
-104 -20
-96 -16
-96 -22
-96 -18
-100 -20
-88 -10
-100 -10
-96 -6
-100 0
-116 8
-124 -12
-104 -28
-112 -34
-112 -48
-96 -40
-100 -38
-80 -22
-84 -32
-104 -34
-96 -42
-104 -52
-132 -42
-120 -36
-100 -20
-128 -28
-132 -40
-112 -36
-128 -52
-120 -52
-112 -42
-108 -46
-100 -30
-96 -16
-116 -42
-92 -48
-124 -62
-160 -82
-152 -84
-156 -88
-148 -84
-156 -88
-160 -88
-176 -90
-156 -86
-168 -90
-184 -96
-164 -86
-164 -86
-164 -90
-164 -86
-156 -86
-156 -86
-176 -92
-152 -88
-156 -88
-160 -88
-152 -84
-156 -86
-176 -92
-164 -90
-176 -94
-160 -88
-152 -86
-168 -92
-176 -94
-192 -98
-180 -94
-164 -90
-168 -90
-136 -76
-136 -74
-128 -80
-156 -88
-176 -94
-164 -90
-160 -86
-124 -68
-124 -50
-112 -56
-112 -40
-116 -38
-112 -34
-112 -42
-92 -44
-92 -46
-124 -54
-136 -64
-128 -62
-136 -74
-120 -68
-124 -62
-124 -56
-128 -50
-124 -58
-100 -36
-104 -48
-156 -86
-164 -90
-176 -94
-180 -94
-168 -90
-180 -94
-184 -96
-176 -92
-184 -96
-184 -96
-176 -92
-180 -94
-152 -82
-148 -82
-152 -86
-164 -90
-184 -96
-160 -86
-172 -92
-168 -92
-180 -94
-188 -96
-176 -94
-180 -94
-168 -84
-120 -70
-152 -82
-156 -88
-160 -84
-160 -90
-168 -88
-176 -94
-172 -92
-152 -86
-144 -82
-124 -68
-112 -66
-120 -62
-128 -78
-148 -84
-140 -82
-136 -74
-140 -74
-124 -68
-124 -62
-108 -52
-108 -36
-104 -44
-108 -56
-104 -52
-100 -50
-92 -42
-112 -32
-128 -28
-132 -20
-124 -34
-120 -42
-132 -46
-128 -52
-128 -52
-136 -50
-120 -56
-116 -48
-120 -50
-116 -66
-128 -70
-132 -68
-160 -82
-144 -82
-140 -82
-144 -84
-168 -90
-164 -90
-176 -94
-176 -94
-168 -92
-164 -90
-172 -92
-136 -76
-144 -80
-144 -82
-140 -82
-184 -96
-188 -96
-164 -86
-160 -86
-164 -90
-164 -86
-152 -78
-176 -90
-164 -90
-164 -90
-184 -96
-180 -94
-192 -98
-188 -96
-180 -94
-192 -98
-184 -94
-200 -100
-184 -96
-180 -94
-160 -82
-172 -92
-156 -88
-160 -82
-124 -78
-116 -72
-88 -56
-100 -56
-112 -70
-116 -66
-116 -50
-120 -66
-136 -70
-156 -74
-156 -82
-140 -80
-136 -70
-160 -86
-172 -90
-160 -86
-164 -90
-192 -98
-192 -98
-176 -94
-156 -88
-164 -90
-184 -94
-172 -88
-156 -82
-180 -94
-164 -88
-164 -88
-168 -88
-172 -90
-184 -96
-168 -90
-164 -86
-160 -86
